text,label
Obama’s “CLOCK BOY” Comes Back To Texas…After Spending 9 Months Doing THIS…,fake
RACE-BAITING COP HATERS Dealt Major Blow: Baltimore Judge Finds No Evidence Of Crime Committed Against Freddie Grey,fake
ACTOR VINCE VAUGHN DESTROYS The Left With AWESOME Statement On Gun Rights,fake
FRIGHTENING POWER OF THE PRESS: You Won’t Believe What 41% Of Americans Are Calling Orlando Terror Attack,fake
"#BoycottDisney: DISNEY PUSHES GAY AGENDA On Toddlers, Young Kids…Makes Stingray In New “FINDING DORY” Movie A TRANSGENDER",fake
NOT KIDDING! HILLARY’S State Department Blocked Investigation Into Muslim Terrorist’s Florida Mosque Because “It Unfairly Targeted Muslims”,fake
CROOKED HILLARY’S BIGGEST NIGHTMARE: Brilliant Filmmaker Finds A Way To Turn Hillary’s Emails Into A Movie For Every American To See [VIDEO],fake
"BERNIE SANDERS THANKS OBAMA For Not Endorsing A Candidate…Only Hours Later, Obama Endorses Crooked Hillary [VIDEO]",fake
JUDICIAL BIAS? LATINA SUPREME COURT JUSTICE Declares Her Shockingly Racist View On Ethnicity And Sex When Judging,fake
CAN YOU GUESS THE ONE THING Majority Of Bernie Sanders Supporters Have In Common?,fake
TRUMP SUPPORTER Assaulted Outside Rally In San Jose…Media Silent [Video],fake
WOW! NH LAWMAKER AND VET Rips Into Liberal Media At Trump Press Event: “Stop making political pawns out of veterans” [Video],fake
RUSSIAN ROULETTE FOR LAW ENFORCEMENT: Border Patrol Agents Given Awards For Putting Lives Of Armed Illegal Aliens Before Their Own,fake
WATCH: ANTI-GUN CRUSADER KATIE COURIC Intentionally Edits “Under The Gun” Documentary To Make Gun Rights Supporters Look Stupid,fake
"WATCH: How TRUMP Is Brilliantly CRUSHING HILLARY’S Phony Woman Card, Exposing BERNIE’S Socialist Agenda And Embarrassing Anti-Trump #AngerBabies",fake
WOMAN WORKING OUT WITH HUSBAND Told To Stop Wearing Tank Top To Gym…Reason Why Is OUTRAGEOUS!,fake
MOTHER OF 12 GOES ON RANT IN TARGET STORE: “Mothers…Get your children out of this store!” [Viral VIDEO],fake
"CITY OF CHICAGO Forcing Out Homeless Veterans Group To Make Space For Restaurants, Shops Around New “Obama Presidential Center”",fake
HILLARY APPROVED? BILL CLINTON Ditched Secret Service On Several Trips To Exotic Locations On PEDOPHILE PLANE,fake
What if 20 Million Illegal Aliens Vacated America?,fake
Employees Say FACEBOOK IS SUPPRESSING CONSERVATIVE NEWS…Pushing Black Lives Matter…Artificially Ordering “Trending News”,fake
"LOL! OBAMA WARNS VOTERS Donald Trump Is Unvetted, Unserious…”This is not a reality show”",fake
UNREAL! PRO-CUBA TRAVEL AT PBS AND NBC: “Cuba has so much going for it: It’s proudly Communist…” [Video],fake
"SAY GOOD BYE TO LONDON: Radical Muslim WINS London’s Mayoral Election By Over 300,000 Votes",fake
WATCH: MEXICAN-AMERICAN TRUMP Supporter DESTROYS Liberal CA City Council Member: “The problem with liberals is they lay claim to helping minorities but rarely help them”,fake
UNREAL! ELDERLY HISPANIC TRUMP SUPPORTER Pepper Sprayed By Liberal Thug [Video],fake
ANTI-TRUMP Protestors Prove They Have No Basis For Their Hateful Claims Against “The Donald” [VIDEO],fake
“FRIGHTENING TREND”: Helmet-Cam Video Released After Arrest Of Motorcyclist [Video],fake
"HELPING HILLARY: What The Virginia Governor Just Did Will Help 200,000 More People Vote For Hillary",fake
TRUMP HATER GEORGE RAMOS Promotes Movie Showing Illegal Aliens Being Shot At Border By Drunk Vigilante…Blames Trump [VIDEO],fake
“RACIST” President Jackson To Be Replaced With Black Female Representing “Struggle For Racial Equality” On $20 Bill,fake
"GUT WRENCHING: OBAMA Meets With Rappers To Discuss Criminal Justice Reform…Doublespeak For Pardoning Criminals, Investigating Cops",fake
VIOLENT PROTEST Outside Trump Rally In Pittsburgh As Cops Come Down On Black Lives Matter Thugs [Video],fake
NAILS IT! This List Describes Perfectly The Damage The Democrats Have Done To America,fake
BLACK LIVES MATTER TERRORIST: Asks ‘Allah’ To Help Her Not ‘Kill Men And White Folks’,fake
THIS ONE PICTURE Tells You Everything You Need To Know About The Muslim Refugee Invasion,fake
COLLEGE THREATENS WOMEN Who Don’t Want To Urinate With Guys,fake
UNREAL! GROUP OF SIX-YEAR OLD THUG KIDS Curse And Attack Subway Riders [Video],fake
WHY PICTURE OF CHE-OBAMA Was Much Worse Than Anyone Imagined,fake
TICKING TIME BOMB: Why More Young Muslims In The West Are Sympathizing With Terrorists,fake
WATCH: NY TOWN REJECTS Pledge Of Allegiance…”Total Waste Of Time”…Could Raise First Amendment Issues,fake
DEAR KIDS: Socialism Is Not Cool…Socialism Kills [VIDEO],fake
"OBAMA’S BLACK LIVES MATTER Terrorists Join People Who Are Living In Our Country ILLEGALLY, UNIONS, ANARCHISTS And MUSLIMS To Threaten America With MASSIVE Riots",fake
BREAKING…Internal Memo From OBAMA’S Corrupt EPA: FLINT NOT WORTH “Going Out On A Limb For”,fake
UNCENSORED VIDEO: Real New Yorkers’ Opinions On TRUMP,fake
OBAMA’S DOJ TO BLAME IRAN FOR CYBER-ATTACK On NY Dam In 2013…Wait…What About That Deal With Obama’s Ally In 2015?,fake
SHOCKING NUMBER OF MICHIGAN VOTERS Want MUSLIM Ban In Their State,fake
"JOKE OF THE WEEK: A Marine, A Priest And A Flag Burning Hillary Supporter",fake
"FOX NEWS FREEFALL? BILL O’REILLY Loses Kids For Allegedly Choking Wife…Trump Hater, Megyn Kelly Swims In Hollywood Cesspool",fake
HILLARY USES Fake Accent In “Victory” Speech To ATTACK POLICE…Wants To “Build On Record And Accomplishments Of President Obama”,fake
BUSTED! BLACK PROTESTER CAUGHT Dressing In KKK Garb Pretending To Be Trump Supporter,fake
LEFTIST PROTESTOR CUTS ELECTRICITY To Trump Rally…Trump’s EPIC Response Proves The Left Can’t Defeat Him,fake
BETTE MIDLER Asks Obama To Release VIOLENT BLACK PANTHERS From Prison…Gets HAMMERED On Social Media,fake
The “ISLAMIC RAPE OF EUROPE”…One Nation Is Fighting Back In Most Politically Incorrect Way,fake
NIGHTMARE SCENARIO: FOX NEWS Reports Obama Can Appoint Supreme Court Justice On Jan 3rd…Could This Be His Final ‘SCREW YOU AMERICA’ Act?,fake
WHERE WAS GM SECURITY? VALET PARKING ATTENDANT With Gun Saves Life Of Female Stabbing Victim In Massive Tech Facility,fake
"NFL GIVES BEYONCE Super Bowl Half-Time Slot To Promote Cop Hate, Racial Division…Race-Baiting Hubby, JAY Z Makes $1.5 MILLION Donation To #BlackLivesMatter Terrorists",fake
"BREAKING: OBAMA’S “Director Of Diversity” Donates Hundreds Of Thousands Of Tax Payer Dollars To Open Borders, Other Radical Groups",fake
FEEL THE BERN! Watch Bernie Sanders’ Supporters Embarrassed By Their Own Hypocrisy In Hysterical “Gotcha” Video,fake
OBAMA’S RADICAL DHS Chief Vows To “Protect” Muslims From Americans During Speech At DC Mosque,fake
"TORONTO IMAM WANTS MUSLIMS To Only Do Business With Muslims, Work Together To Implement Sharia Law",fake
ABORTION Employees Give GUT-WRENCHING Accounts Of LIVE BABY KILLINGS: “twisting the head off the neck with his own bare hands” [VIDEO],fake
WATCH: BLACK ACTRESS Stacey Dash Destroy Argument By Hollywood Race Agitator And Wife Of Will Smith: “Either we want to have segregation or integration”,fake
RARE INTERVIEW WITH WHITE HOUSE SECRETARY: Bill Clinton Had Affairs With “thousands of women”…”Monica Lewinsky is alive today because of choices I made”,fake
"THEY KNEW! Federal Government Knew Flint, MI Water Was POISONED, Kept It Hidden…10 Have Already Died",fake
RUBIO DOUBLES DOWN ON Putting Illegal Aliens Before Americans,fake
STUDENTS SENT HOME From School For Wearing Traditional Swiss Clothing Considered “racist”,fake
[VIDEO] DINESH D’SOUZA Warned Us About What The World Would Look Like If We Gave Obama Another Term In “2016: Obama’s America”…Was He Correct?,fake
WATCH: CNN HOST GETS SCHOOLED By Guest After Comparing Oregon Protesters To #BlackLivesMatter Terrorists,fake
"IS A REVOLUTION COMING? Former Congressman Throws Down Gauntlet On Obama’s Executive Gun Grab: “It’s War, Defy His Executive Actions”",fake
OOPS! Here’s Proof The Left Used “Schlonged” When Referring To One Of Their Own In 2011 [VIDEO],fake
OBAMA WARNS: Crackdown On Terrorism In U.S. Would Violate Iran Deal,fake
Michael Moore Wants America To Know “We Are All Muslim”…Even Though We’re A Majority Christian Nation,fake
"BREAKING: VIDEO RELEASED Of Angry Leftist Mob Attacking Home Of Chicago Lawmaker With Rocks, Torches",fake
LEGENDARY ACTOR KURT RUSSELL Hammers Anti-Gun Interviewer: “absolutely insane” to believe more gun control will curb terrorist attacks,fake
CHRISTIAN HIGH SCHOOL Told By State They Are No Longer Allowed To Pray Before Games,fake
GOP MAJORITY SENATE FINALLY GETS IT RIGHT: Votes To Gut Obamacare And Defund Planned Parenthood,fake
FED UP WITH #BlackLivesMatter Terrorists: Students At Major CA University Stage “White Solidarity” Walk Out,fake
"Planned Parenthood Fundraises Over Shooting…Only Problem Is, No One At Body Parts Harvesting Store Was Shot",fake
NOT KIDDING: Students Are Given Counseling After Seeing A “Symbol Of Oppression” On Student’s Laptop,fake
YALE Will Tack New Fee Onto Already Outrageous Tuition Costs To Help Fight Phony Climate Change,fake
NOT KIDDING: PA College Cancels Play After Author Objects To Use Of White Actors,fake
Angry Black Activists Start Vile Social Media Campaign Over Public Sympathy For Paris Terror Victims,fake
JUDGE REMOVES 1 YR OLD FROM HOME OF MARRIED LESBIANS: Should Be Sent To “A more traditional home”,fake
#WarOnChristmas: Starbucks Attempts To Capitalize On Christmas By Erasing Any Sign Of Christmas From “Red Cup”,fake
"ILLEGAL ALIENS DEMAND NEW BILL OF RIGHTS: To Include Citizenship, End Arrests And Free Health Care",fake
WATCH MSNBC “Objective” Host’s Loud Outburst When Latina Guest Says She “Feels At Home” In GOP,fake
WOW! BENGHAZI VICTIM’S SISTER SPEAKS OUT: Hillary Talked To Families of Benghazi Victims 2 Days After Attack…Asked Them To “Feel Sad” For Muslim Jihadi Attackers [Video],fake
BREAKING: Biden Won’t Run…Is It Because Biden And Obama Can’t Risk Repercussions Of Exposing Hillary? [VIDEO],fake
SHOCKING TAXPAYER TAB FOR OBAMA’S GOLF Trips And Fundraisers In February And March 2015,fake
"BOYCOTT! Pro-Gun Control Seth (Racist) Rogen, Star Of Newly Released “Steve Jobs” Movie Sends Vulgar Tweet: “F*ck You Ben Carson”",fake
FAKE BOMB INCIDENT Wasn’t First Time Muslim Clock Boy Was In Trouble,fake
HERE’S THE LIST Of Heartless Senators Who Voted Against Banning Late Term Abortions,fake
NEVER FORGET? College Students Give DISTURBING Answers About Why America Was Attacked On 9/11 [VIDEO],fake
"IN A RULING THAT WILL MAKE OBAMA’S HEAD SPIN, Fed Judge Says Telling Illegals “Show Us Your Papers” Is Not Discriminatory",fake
SAY WHAT? #BlackLivesMatter TEXTBOOKS TO BE USED AS PART OF COMMON CORE CURRICULUM IN GRADES 6-12 [Video],fake
NATIONAL TREND? Jimmy John’s Employee Refuses To Serve Police Officer [VIDEO],fake
TRANSGENDER PRISONER IN CA JAIL FOR MURDER IS GRANTED PAROLE FOR SEX CHANGE,fake
"WHY HAS THIS MAN NOT BEEN ARRESTED FOR TERRORISM? BLACK MUSLIM LEADER, FARRAKAHN CALLS FOR ARMY OF 10,000: “Stalk Them And Kill Them (White Man)…The Koran Says Retaliation Is Prescribed” [VIDEO]",fake
"WHILE OBAMA VACATIONS AND HANDS OUT A BILLION DOLLAR GIFT TO KENYANS, IRAN’S AYATOLLAH TWEETS PICTURE OF BARACK WITH GUN TO HIS HEAD",fake
HEAD OF NATION’S TOP IMMIGRATION LAW ENFORCEMENT AGENCY THREATENS Lawlessness In Sanctuary Cities Unless Amnesty Is Passed,fake
REP LUIS GUTIERREZ (D-NY) CALLS MURDER OF KATE STEINLE BY ILLEGAL ALIEN “A little thing” [Video],fake
KING OBAMA THREATENS CONGRESS TO NOT MESS WITH IRAN DEAL: Will Congress Have Will To Pull White Flag From Obama’s Hands? [Video],fake
“COMEDIAN” CHRIS ROCK WAS A RACIST BEFORE IT WAS COOL: “You can’t beat white people at anything…nothing. But you can knock ’em out.” [VIDEO],fake
NEW APP GIVES WOMEN OPPORTUNITY TO TALK ABOUT ‘GUILT FREE’ ABORTIONS: ‘I’ve had 5 abortions because I love getting pregnant but just not ready for kids.’,fake
OOPS…CDC EMPLOYEES SICK OF DEALING WITH INFLUX OF ILLEGAL MINORS SENDS EMAIL ABOUT OBAMA: “the worst prez we have ever had…a marxist”,fake
"VAN JONES AND CNN’S DON LEMON ON OBAMA’S “I’m fearless” RACIST SPEECH AT CHARLESTON PASTOR’S FUNERAL: “Once You’re Fearless, Once You Don’t Give A Damn…No One Can Stop You” [VIDEO]",fake
[VIDEO] CNN CO-ANCHOR CHRIS CUOMO’S OBVIOUS OBSESSION WITH DISCREDITING BLACK GOP CANDIDATE BEN CARSON Would Be Considered “Racist” If Carson Was A Democrat,fake
DIVERSITY GONE WILD: US Government Plans To Replace Alexander Hamilton On $10 Bill With A Woman…,fake
[VIDEO] YEP…GUN-CONTROL BILL SAID THAT TODAY: “You can’t have people walking around with guns”,fake
[Video] AWESOME: TEXAS MOM FRUSTRATED BY MCKINNEY POOL INCIDENT Tells Parents To Teach Kids To Respect Authority,fake
HELL-BENT ON A CONVICTION: Is The Pentagon’s Third Attempt At Convicting A Marine For The Death Of An Iraqi Citizen Politically Motivated?,fake
DEATH OF A NATION BY EXECUTIVE ORDER: Who Voted To Bring 33 MILLION Immigrants To America?,fake
"ST PAUL, MN PUBLIC SCHOOLS ‘White Privilege’ TRAINING ASKS TEACHERS: “When do you wear the hood?”",fake
VETERANS CAN’T GET HEALTH CARE…But These MN Somali Muslims Got US Taxpayer Dollars For College…Used It For Jihad,fake
WILL TAYLOR SWIFT “Bestie” AND LEFTIST WHO LIED ABOUT BEING RAPED BY A REPUBLICAN Ruin Her Wholesome Image?,fake
"NOT GRASSROOTS: #Ferguson Protestors PAID Over $5K To Attack Police, Instigate Violence And Disrupt",fake
"BUSTED: The Oh So Objective ABC News Chief Anchor, George Stephanopoulous Made Huge Donation To Clinton Foundation",fake
HAPPY MOTHER’S DAY…Your First Grader Just Rated Your Mommy Skills For Her Public School Teacher,fake
HAS FACE BOOK SIDED WITH MUSLIM JIHADISTS AGAINST FREE SPEECH? Muhammed Cartoon Contest Winner Is Removed From Social Media Site,fake
RADICAL LEFTIST WHO DISMISSED CHARGES AGAINST MUSLIM TERRORIST SHOOTER IS POTENTIAL SUPREME COURT NOMINEE,fake
PRO-ABORTION BOOK FOR CHILDREN: My “Sister Is a Happy Ghost!”,fake
BREAKING: TEXAS COP STABBED 14 TIMES By Man Who “had a desire to kill a police officer”,fake
URBAN TERRORISTS: HORRIFIC NEW VIDEO EMERGES OF HUGE MOB DRAGGING AND BEATING WHITE MAN From Inside Baltimore Liquor Store To Street,fake
"SHOCKING VIDEOTAPED INTERVIEW WITH BARACK HUSSEIN OBAMA’S “BROTHER”MALIK: ‘I’d like to see him (Barack) be for real, not so deceptive’",fake
[VIDEO] ABOVE THE LAW: Hillary’s Campaign Van Caught Going 92 in a 65 mph Zone,fake
MIDDLE SCHOOL TEACHER BEATEN UNCONSCIOUS BY PARENT AND STUDENT WARNED: ‘I fear for my safety…the children have no respect for adults”,fake
MEDIA COULDN’T BE FOUND DURING BENGHAZI SCANDAL…But Watch Them Sprint After Hillary’s “Scooby” Van To Catch Her First Campaign Stop,fake
https://fedup.wpengine.com/wp-content/uploads/2015/04/entitled.jpg,fake
ONLY IN DETROIT: SQUATTING ON THE SQUATTER TAKES A TURN,fake
OBAMA’S OPEN BORDER POLICY COMES WITH SERIOUS NATIONAL SECURITY CONSEQUENCES: Iraqi Military Trainer Caught Crossing US-Mexico Border,fake
ILLEGAL ALIEN WITH DRUG RESISTANT TB TO BE RELEASED INTO GENERAL U.S. POPULATION,fake
"“Non-violence hasn’t worked”…Reverend Sam Mosteller, Leader of Group Founded By MLK Calls On Blacks To Take Up Arms",fake
CLOAKED IN CONSPIRACY: Overview of JFK Files Reopens Door to Coup d’état Claims & Cold War Era False Flag Terror,fake
Repeat Deceit: How US Tries to Link Iran to Al Qaeda,fake
Man Yells ‘CNN is Fake News!’ During Live NYC Broadcast,fake
"WHITE WASHED? Trump Claims Classified JFK Files Will Be Released, Reigniting Conspiracy Suspicions",fake
Another Revision in Las Vegas Mass Shooting – Amid Mandalay Bay Security Guard’s Media Silence,fake
Fake News: The Collapse of the MSM’s ‘Facebook Russian Bot’ Story,fake
Boiler Room EP #127 – The Oppression Commiseration (And Similar Topics),fake
Trump Springs the Neocon Trap  Again: North Korea’s ‘Test’ is No Act of War,fake
Zakharova Slams CIA Chief Pompeo: Stop Making Up Anti-Russian Fiction,fake
SUNDAY SCREENING: ‘The War on Democracy’ (2007),fake
Mid Summer Anger: Oliver Stone Waxes US Establishment’s Russia Conspiracy Theory,fake
SOLDIER: ‘Here’s Why Trump’s Transgender Military Ban Makes Sense’,fake
NOTHING BIG MAC: Donald Trump Jr Caught in Latest Russiamania Ragbag,fake
MOCKINGBIRD REDUX? CNN’s Role in Peddling Fake ‘Nothing Burger’ Russia-Gate News Revealed,fake
Virginia Shooter Hodgkinson Was ‘Never Trump’ Fanatic and Devotee of Bernie Sanders,fake
Boiler Room EP #110 – A Deeper Game: Masters of Chaos Strike Again,fake
"The CIA Doesn’t Need To Spy On Free Thinkers, The Private Sector Does It For Free",fake
Rex Tillerson and Nikki Haley – Who Can ‘Flip Flop’ The Most,fake
